sample_id,word_id,word,lemma,pos
phi0972.phi001.perseus-lat1.xml@416,6,eius,is,PRON
phi0972.phi001.perseus-lat1.xml@416,7,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@416,8,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@416,9,subinde,subinde,ADV
phi0972.phi001.perseus-lat1.xml@416,10,castigamus,castigo,VERB
phi0972.phi001.perseus-lat1.xml@416,11,crebris,creber,ADJ
phi0972.phi001.perseus-lat1.xml@416,12,potiunculis,potiuncula,NOUN
phi0972.phi001.perseus-lat1.xml@416,13,risum,risus,NOUN
phi0972.phi001.perseus-lat1.xml@416,14,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@417,1-2,Nec,_,_
phi0972.phi001.perseus-lat1.xml@417,1,Ne,ne,ADV
phi0972.phi001.perseus-lat1.xml@417,2,c,que,CCONJ
phi0972.phi001.perseus-lat1.xml@417,3,adhuc,adhuc,ADV
phi0972.phi001.perseus-lat1.xml@417,4,sciebamus,scio,VERB
phi0972.phi001.perseus-lat1.xml@417,5,nos,nos,PRON
phi0972.phi001.perseus-lat1.xml@417,6,in,in,ADP
phi0972.phi001.perseus-lat1.xml@417,7,medio,medius,ADJ
phi0972.phi001.perseus-lat1.xml@417,8,lautitiarum,lautitia,NOUN
phi0972.phi001.perseus-lat1.xml@417,9,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@417,10,quod,qui,PRON
phi0972.phi001.perseus-lat1.xml@417,11,aiunt,aio,VERB
phi0972.phi001.perseus-lat1.xml@417,12,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@417,13,clivo,clivus,NOUN
phi0972.phi001.perseus-lat1.xml@417,14,laborare,laboro,VERB
phi0972.phi001.perseus-lat1.xml@417,15,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@420,1,gallum,gallus,NOUN
phi0972.phi001.perseus-lat1.xml@420,2,enim,enim,PART
phi0972.phi001.perseus-lat1.xml@420,3,gallinaceum,gallinaceus,ADJ
phi0972.phi001.perseus-lat1.xml@420,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@420,5,penthiacum,penthiacus,NOUN
phi0972.phi001.perseus-lat1.xml@420,6,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@420,7,eiusmodi,eiusmodi,DET
phi0972.phi001.perseus-lat1.xml@420,8,nenias,nenia,NOUN
phi0972.phi001.perseus-lat1.xml@420,9,rustici,rusticus,NOUN
phi0972.phi001.perseus-lat1.xml@420,10,faciunt,facio,VERB
phi0972.phi001.perseus-lat1.xml@420,11,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@429,1,vos,tu,PRON
phi0972.phi001.perseus-lat1.xml@429,2,illud,ille,DET
phi0972.phi001.perseus-lat1.xml@429,3,oportet,oportet,VERB
phi0972.phi001.perseus-lat1.xml@429,4,bonum,bonus,ADJ
phi0972.phi001.perseus-lat1.xml@429,5,faciatis,facio,VERB
phi0972.phi001.perseus-lat1.xml@429,6,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@430,1,Deorum,deus,NOUN
phi0972.phi001.perseus-lat1.xml@430,2,beneficio,beneficium,NOUN
phi0972.phi001.perseus-lat1.xml@430,3,non,non,PART
phi0972.phi001.perseus-lat1.xml@430,4,emo,emo,VERB
phi0972.phi001.perseus-lat1.xml@430,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@430,6,sed,sed,CCONJ
phi0972.phi001.perseus-lat1.xml@430,7,nunc,nunc,ADV
phi0972.phi001.perseus-lat1.xml@430,8,quicquid,quisquis,PRON
phi0972.phi001.perseus-lat1.xml@430,9,ad,ad,ADP
phi0972.phi001.perseus-lat1.xml@430,10,salivam,saliva,NOUN
phi0972.phi001.perseus-lat1.xml@430,11,facit,facio,VERB
phi0972.phi001.perseus-lat1.xml@430,12,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@430,13,in,in,ADP
phi0972.phi001.perseus-lat1.xml@430,14,suburbano,suburbanus,ADJ
phi0972.phi001.perseus-lat1.xml@430,15,nascitur,nascor,VERB
phi0972.phi001.perseus-lat1.xml@430,16,eo,is,PRON
phi0972.phi001.perseus-lat1.xml@430,17,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@430,18,quod,qui,PRON
phi0972.phi001.perseus-lat1.xml@430,19,ego,ego,PRON
phi0972.phi001.perseus-lat1.xml@430,20,adhuc,adhuc,ADV
phi0972.phi001.perseus-lat1.xml@430,21,non,non,PART
phi0972.phi001.perseus-lat1.xml@430,22,novi,nosco,VERB
phi0972.phi001.perseus-lat1.xml@430,23,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@431,1,Dicitur,dico,VERB
phi0972.phi001.perseus-lat1.xml@431,2,confine,confinis,ADJ
phi0972.phi001.perseus-lat1.xml@431,3,esse,sum,AUX
phi0972.phi001.perseus-lat1.xml@431,4,Tarraciniensibus,Tarraciniensis,ADJ
phi0972.phi001.perseus-lat1.xml@431,5,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@431,6,Tarentinis,Tarentinus,ADJ
phi0972.phi001.perseus-lat1.xml@431,7,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@432,1,Nunc,nunc,ADV
phi0972.phi001.perseus-lat1.xml@432,2,coniungere,coniungo,VERB
phi0972.phi001.perseus-lat1.xml@432,3,agellis,agellus,NOUN
phi0972.phi001.perseus-lat1.xml@432,4,Siciliam,Sicilia,PROPN
phi0972.phi001.perseus-lat1.xml@432,5,volo,volo,VERB
phi0972.phi001.perseus-lat1.xml@432,6,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@432,7,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@432,8,cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@432,9,Africam,Africa,PROPN
phi0972.phi001.perseus-lat1.xml@432,10,libuerit,libet,VERB
phi0972.phi001.perseus-lat1.xml@432,11,ire,eo,VERB
phi0972.phi001.perseus-lat1.xml@432,12,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@432,13,per,per,ADP
phi0972.phi001.perseus-lat1.xml@432,14,meos,meus,DET
phi0972.phi001.perseus-lat1.xml@432,15,fines,finis,NOUN
phi0972.phi001.perseus-lat1.xml@432,16,navigem,navigo,VERB
phi0972.phi001.perseus-lat1.xml@432,17,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@434,1,Ego,ego,PRON
phi0972.phi001.perseus-lat1.xml@434,2,etiam,etiam,ADV
phi0972.phi001.perseus-lat1.xml@434,3,si,si,SCONJ
phi0972.phi001.perseus-lat1.xml@434,4,causas,causa,NOUN
phi0972.phi001.perseus-lat1.xml@434,5,non,non,PART
phi0972.phi001.perseus-lat1.xml@434,6,ago,ago,VERB
phi0972.phi001.perseus-lat1.xml@434,7,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@434,8,in,in,ADP
phi0972.phi001.perseus-lat1.xml@434,9,domusionem,domusio,NOUN
phi0972.phi001.perseus-lat1.xml@434,10,tamen,tamen,ADV
phi0972.phi001.perseus-lat1.xml@434,11,litteras,littera,NOUN
phi0972.phi001.perseus-lat1.xml@434,12,didici,disco,VERB
phi0972.phi001.perseus-lat1.xml@434,13,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@435,1,Et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@435,2,ne,ne,SCONJ
phi0972.phi001.perseus-lat1.xml@435,3,me,ego,PRON
phi0972.phi001.perseus-lat1.xml@435,4,putes,puteo,VERB
phi0972.phi001.perseus-lat1.xml@435,5,studia,studium,NOUN
phi0972.phi001.perseus-lat1.xml@435,6,fastiditum,fastidio,VERB
phi0972.phi001.perseus-lat1.xml@435,7,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@435,8,II,II,NUM
phi0972.phi001.perseus-lat1.xml@435,9,bybliothecas,bybliotheca,NOUN
phi0972.phi001.perseus-lat1.xml@435,10,habeo,habeo,VERB
phi0972.phi001.perseus-lat1.xml@435,11,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@435,12,unam,unus,ADJ
phi0972.phi001.perseus-lat1.xml@435,13,Graecam,Graecus,ADJ
phi0972.phi001.perseus-lat1.xml@435,14,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@435,15,alteram,alter,DET
phi0972.phi001.perseus-lat1.xml@435,16,Latinam,Latinus,ADJ
phi0972.phi001.perseus-lat1.xml@435,17,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@443,1,Solebam,soleo,VERB
phi0972.phi001.perseus-lat1.xml@443,2,haec,hic,DET
phi0972.phi001.perseus-lat1.xml@443,3,ego,ego,PRON
phi0972.phi001.perseus-lat1.xml@443,4,puer,puer,NOUN
phi0972.phi001.perseus-lat1.xml@443,5,apud,apud,ADP
phi0972.phi001.perseus-lat1.xml@443,6,Homerum,Homerus,PROPN
phi0972.phi001.perseus-lat1.xml@443,7,legere,lego,VERB
phi0972.phi001.perseus-lat1.xml@443,8,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@445,1,respondebat,respondeo,VERB
phi0972.phi001.perseus-lat1.xml@445,2,illa,ille,DET
phi0972.phi001.perseus-lat1.xml@445,3,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@446,1,Nondum,nondum,ADV
phi0972.phi001.perseus-lat1.xml@446,2,efflaverat,efflo,VERB
phi0972.phi001.perseus-lat1.xml@446,3,omnia,omnis,DET
phi0972.phi001.perseus-lat1.xml@446,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@446,5,cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@446,6,repositorium,repositorium,NOUN
phi0972.phi001.perseus-lat1.xml@446,7,cum,cum,ADP
phi0972.phi001.perseus-lat1.xml@446,8,sue,sus,NOUN
phi0972.phi001.perseus-lat1.xml@446,9,ingenti,ingens,ADJ
phi0972.phi001.perseus-lat1.xml@446,10,mensam,mensa,NOUN
phi0972.phi001.perseus-lat1.xml@446,11,occupavit,occupo,VERB
phi0972.phi001.perseus-lat1.xml@446,12,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@458,1,Deprecari,deprecor,VERB
phi0972.phi001.perseus-lat1.xml@458,2,tamen,tamen,ADV
phi0972.phi001.perseus-lat1.xml@458,3,omnes,omnes,NOUN
phi0972.phi001.perseus-lat1.xml@458,4,coeperunt,coepio,VERB
phi0972.phi001.perseus-lat1.xml@458,5,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@458,6,dicere,dico,VERB
phi0972.phi001.perseus-lat1.xml@458,7,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@460,1,rogamus,rogo,VERB
phi0972.phi001.perseus-lat1.xml@460,2,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@460,3,mittas,mitto,VERB
phi0972.phi001.perseus-lat1.xml@460,4,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@463,1,aliquis,aliquis,PRON
phi0972.phi001.perseus-lat1.xml@463,2,oblivisceretur,obliviscor,VERB
phi0972.phi001.perseus-lat1.xml@463,3,porcum,porcus,NOUN
phi0972.phi001.perseus-lat1.xml@463,4,exinterare,exintero,VERB
phi0972.phi001.perseus-lat1.xml@463,5,?,?,PUNCT
phi0972.phi001.perseus-lat1.xml@466,1,Recepta,recipio,VERB
phi0972.phi001.perseus-lat1.xml@466,2,cocus,coquus,NOUN
phi0972.phi001.perseus-lat1.xml@466,3,tunica,tunica,NOUN
phi0972.phi001.perseus-lat1.xml@466,4,cultrum,culter,NOUN
phi0972.phi001.perseus-lat1.xml@466,5,arripuit,arripio,VERB
phi0972.phi001.perseus-lat1.xml@466,6-7,porcique,_,_
phi0972.phi001.perseus-lat1.xml@466,6,porci,porcus,NOUN
phi0972.phi001.perseus-lat1.xml@466,7,que,que,CCONJ
phi0972.phi001.perseus-lat1.xml@466,8,ventrem,venter,NOUN
phi0972.phi001.perseus-lat1.xml@466,9,hinec,hinc,ADV
phi0972.phi001.perseus-lat1.xml@466,10,atque,atque,CCONJ
phi0972.phi001.perseus-lat1.xml@466,11,illinc,illinc,ADV
phi0972.phi001.perseus-lat1.xml@466,12,timida,timidus,ADJ
phi0972.phi001.perseus-lat1.xml@466,13,manu,manus,NOUN
phi0972.phi001.perseus-lat1.xml@466,14,secuit,seco,VERB
phi0972.phi001.perseus-lat1.xml@466,15,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@470,1,Quam,qui,PRON
phi0972.phi001.perseus-lat1.xml@470,2,cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@470,3,Agamemnon,Agamemnon,PROPN
phi0972.phi001.perseus-lat1.xml@470,4,propius,propius,ADV
phi0972.phi001.perseus-lat1.xml@470,5,consideraret,considero,VERB
phi0972.phi001.perseus-lat1.xml@470,6,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@470,7,ait,aio,VERB
phi0972.phi001.perseus-lat1.xml@470,8,Trimalchio,Trimalchio,PROPN
phi0972.phi001.perseus-lat1.xml@470,9,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@472,1,Expectabam,expecto,VERB
phi0972.phi001.perseus-lat1.xml@472,2,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@472,3,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@472,4,pro,pro,ADP
phi0972.phi001.perseus-lat1.xml@472,5,reliqua,reliquus,DET
phi0972.phi001.perseus-lat1.xml@472,6,insolentia,insolentia,NOUN
phi0972.phi001.perseus-lat1.xml@472,7,diceret,dico,VERB
phi0972.phi001.perseus-lat1.xml@472,8,sibi,sui,PRON
phi0972.phi001.perseus-lat1.xml@472,9,vasa,vasum,NOUN
phi0972.phi001.perseus-lat1.xml@472,10,Corintho,Corinthus,PROPN
phi0972.phi001.perseus-lat1.xml@472,11,afferri,affero,VERB
phi0972.phi001.perseus-lat1.xml@472,12,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@473,1,Sed,sed,CCONJ
phi0972.phi001.perseus-lat1.xml@473,2,ille,ille,DET
phi0972.phi001.perseus-lat1.xml@473,3,melius,melius,ADV
phi0972.phi001.perseus-lat1.xml@473,4,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@476,1,Quid,quis,PRON
phi0972.phi001.perseus-lat1.xml@476,2,est,sum,AUX
phi0972.phi001.perseus-lat1.xml@476,3,autem,autem,PART
phi0972.phi001.perseus-lat1.xml@476,4,Corintheum,Corintheus,ADJ
phi0972.phi001.perseus-lat1.xml@476,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@476,6,nisi,nisi,SCONJ
phi0972.phi001.perseus-lat1.xml@476,7,quis,qui,PRON
phi0972.phi001.perseus-lat1.xml@476,8,Corinthum,Corinthus,PROPN
phi0972.phi001.perseus-lat1.xml@476,9,habet,habeo,VERB
phi0972.phi001.perseus-lat1.xml@476,10,?,?,PUNCT
phi0972.phi001.perseus-lat1.xml@481,1,Ignoscetis,ignosco,VERB
phi0972.phi001.perseus-lat1.xml@481,2,mihi,ego,PRON
phi0972.phi001.perseus-lat1.xml@481,3,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@481,4,quod,qui,PRON
phi0972.phi001.perseus-lat1.xml@481,5,dixero,dico,VERB
phi0972.phi001.perseus-lat1.xml@481,6,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@482,1,ego,ego,PRON
phi0972.phi001.perseus-lat1.xml@482,2,malo,malo,VERB
phi0972.phi001.perseus-lat1.xml@482,3,mihi,ego,PRON
phi0972.phi001.perseus-lat1.xml@482,4,vitrea,vitreus,ADJ
phi0972.phi001.perseus-lat1.xml@482,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@482,6,certe,certus,ADV
phi0972.phi001.perseus-lat1.xml@482,7,non,non,PART
phi0972.phi001.perseus-lat1.xml@482,8,olunt,oleo,VERB
phi0972.phi001.perseus-lat1.xml@482,9,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@485,1,nunc,nunc,ADV
phi0972.phi001.perseus-lat1.xml@485,2,autem,autem,PART
phi0972.phi001.perseus-lat1.xml@485,3,vilia,vilis,ADJ
phi0972.phi001.perseus-lat1.xml@485,4,sunt,sum,AUX
phi0972.phi001.perseus-lat1.xml@485,5,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@489,1,At,at,CCONJ
phi0972.phi001.perseus-lat1.xml@489,2,ille,ille,DET
phi0972.phi001.perseus-lat1.xml@489,3,sustulit,tollo,VERB
phi0972.phi001.perseus-lat1.xml@489,4,phialam,phiala,NOUN
phi0972.phi001.perseus-lat1.xml@489,5,de,de,ADP
phi0972.phi001.perseus-lat1.xml@489,6,terra,terra,NOUN
phi0972.phi001.perseus-lat1.xml@489,7,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@491,1,deinde,deinde,ADV
phi0972.phi001.perseus-lat1.xml@491,2,martiolum,martiolus,NOUN
phi0972.phi001.perseus-lat1.xml@491,3,de,de,ADP
phi0972.phi001.perseus-lat1.xml@491,4,sinu,sinus,NOUN
phi0972.phi001.perseus-lat1.xml@491,5,protulit,profero,VERB
phi0972.phi001.perseus-lat1.xml@491,6,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@491,7,phialam,phiala,NOUN
phi0972.phi001.perseus-lat1.xml@491,8,otio,otium,NOUN
phi0972.phi001.perseus-lat1.xml@491,9,belle,bellus,ADV
phi0972.phi001.perseus-lat1.xml@491,10,correxit,corrigo,VERB
phi0972.phi001.perseus-lat1.xml@491,11,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@492,1,Hoc,hic,DET
phi0972.phi001.perseus-lat1.xml@492,2,facto,facio,VERB
phi0972.phi001.perseus-lat1.xml@492,3,putabat,puto,VERB
phi0972.phi001.perseus-lat1.xml@492,4,se,sui,PRON
phi0972.phi001.perseus-lat1.xml@492,5,solium,solium,NOUN
phi0972.phi001.perseus-lat1.xml@492,6,Iovis,Iuppiter,PROPN
phi0972.phi001.perseus-lat1.xml@492,7,tenere,teneo,VERB
phi0972.phi001.perseus-lat1.xml@492,8,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@492,9,utique,utique,ADV
phi0972.phi001.perseus-lat1.xml@492,10,postquam,postquam,ADV
phi0972.phi001.perseus-lat1.xml@492,11,Caesar,Caesar,PROPN
phi0972.phi001.perseus-lat1.xml@492,12,illi,ille,DET
phi0972.phi001.perseus-lat1.xml@492,13,dixit,dico,VERB
phi0972.phi001.perseus-lat1.xml@492,14,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@494,1,vide,video,VERB
phi0972.phi001.perseus-lat1.xml@494,2,modo,modo,ADV
phi0972.phi001.perseus-lat1.xml@494,3,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@495,1,Postquam,postquam,SCONJ
phi0972.phi001.perseus-lat1.xml@495,2,negavit,nego,VERB
phi0972.phi001.perseus-lat1.xml@495,3,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@495,4,iussit,iubeo,VERB
phi0972.phi001.perseus-lat1.xml@495,5,illum,ille,DET
phi0972.phi001.perseus-lat1.xml@495,6,Caesar,Caesar,PROPN
phi0972.phi001.perseus-lat1.xml@495,7,decollari,decollo,VERB
phi0972.phi001.perseus-lat1.xml@495,8,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@499,1,quemadmodum,quemadmodum,ADV
phi0972.phi001.perseus-lat1.xml@499,2,Cassandra,Cassandra,PROPN
phi0972.phi001.perseus-lat1.xml@499,3,occidit,occido,VERB
phi0972.phi001.perseus-lat1.xml@499,4,filios,filius,NOUN
phi0972.phi001.perseus-lat1.xml@499,5,suos,suus,DET
phi0972.phi001.perseus-lat1.xml@499,6,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@499,7,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@499,8,pueri,puer,NOUN
phi0972.phi001.perseus-lat1.xml@499,9,mortui,mortuus,ADJ
phi0972.phi001.perseus-lat1.xml@499,10,iacent,iaceo,VERB
phi0972.phi001.perseus-lat1.xml@499,11,sic,sic,ADV
phi0972.phi001.perseus-lat1.xml@499,12,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@499,13,vivere,vivo,VERB
phi0972.phi001.perseus-lat1.xml@499,14,putes,puto,VERB
phi0972.phi001.perseus-lat1.xml@499,15,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@500,1,Habeo,habeo,VERB
phi0972.phi001.perseus-lat1.xml@500,2,capides,capis,NOUN
phi0972.phi001.perseus-lat1.xml@500,3,M,mille,NUM
phi0972.phi001.perseus-lat1.xml@500,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@500,5,quas,qui,PRON
phi0972.phi001.perseus-lat1.xml@500,6,reliquit,relinquo,VERB
phi0972.phi001.perseus-lat1.xml@500,7,patrono,patronus,NOUN
phi0972.phi001.perseus-lat1.xml@500,8,meo,meus,DET
phi0972.phi001.perseus-lat1.xml@500,9,Mummius,Mummius,ADJ
phi0972.phi001.perseus-lat1.xml@500,10,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@500,11,ubi,ubi,ADV
phi0972.phi001.perseus-lat1.xml@500,12,Daedalus,Daedalus,PROPN
phi0972.phi001.perseus-lat1.xml@500,13,Niobam,Nioba,PROPN
phi0972.phi001.perseus-lat1.xml@500,14,in,in,ADP
phi0972.phi001.perseus-lat1.xml@500,15,equum,equus,NOUN
phi0972.phi001.perseus-lat1.xml@500,16,Troianum,Troianus,ADJ
phi0972.phi001.perseus-lat1.xml@500,17,includit,includo,VERB
phi0972.phi001.perseus-lat1.xml@500,18,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@503,1,Haec,hic,DET
phi0972.phi001.perseus-lat1.xml@503,2,dum,dum,SCONJ
phi0972.phi001.perseus-lat1.xml@503,3,refert,refero,VERB
phi0972.phi001.perseus-lat1.xml@503,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@503,5,puer,puer,NOUN
phi0972.phi001.perseus-lat1.xml@503,6,calicem,calix,NOUN
phi0972.phi001.perseus-lat1.xml@503,7,proiecit,proicio,VERB
phi0972.phi001.perseus-lat1.xml@503,8,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@509,1,Tandem,tandem,ADV
phi0972.phi001.perseus-lat1.xml@509,2,ergo,ergo,ADV
phi0972.phi001.perseus-lat1.xml@509,3,exoratus,exoro,VERB
phi0972.phi001.perseus-lat1.xml@509,4,a,ab,ADP
phi0972.phi001.perseus-lat1.xml@509,5,nobis,nos,PRON
phi0972.phi001.perseus-lat1.xml@509,6,missionem,missio,NOUN
phi0972.phi001.perseus-lat1.xml@509,7,dedit,do,VERB
phi0972.phi001.perseus-lat1.xml@509,8,puero,puer,NOUN
phi0972.phi001.perseus-lat1.xml@509,9,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@510,1,Ille,ille,DET
phi0972.phi001.perseus-lat1.xml@510,2,dimissus,dimitto,VERB
phi0972.phi001.perseus-lat1.xml@510,3,circa,circa,ADP
phi0972.phi001.perseus-lat1.xml@510,4,mensam,mensa,NOUN
phi0972.phi001.perseus-lat1.xml@510,5,percucurrit,percurro,VERB
phi0972.phi001.perseus-lat1.xml@510,6,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@514,1,Credite,credo,VERB
phi0972.phi001.perseus-lat1.xml@514,2,mihi,ego,PRON
phi0972.phi001.perseus-lat1.xml@514,3,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@516,1,Atque,atque,CCONJ
phi0972.phi001.perseus-lat1.xml@516,2,ipse,ipse,DET
phi0972.phi001.perseus-lat1.xml@516,3,erectis,erigo,VERB
phi0972.phi001.perseus-lat1.xml@516,4,supra,supra,ADP
phi0972.phi001.perseus-lat1.xml@516,5,frontem,frons,NOUN
phi0972.phi001.perseus-lat1.xml@516,6,manibus,manus,NOUN
phi0972.phi001.perseus-lat1.xml@516,7,Syrum,Syrus,PROPN
phi0972.phi001.perseus-lat1.xml@516,8,histrionem,histrio,NOUN
phi0972.phi001.perseus-lat1.xml@516,9,exhibebat,exhibeo,VERB
phi0972.phi001.perseus-lat1.xml@516,10,concinente,concino,VERB
phi0972.phi001.perseus-lat1.xml@516,11,tota,totus,DET
phi0972.phi001.perseus-lat1.xml@516,12,familia,familia,NOUN
phi0972.phi001.perseus-lat1.xml@516,13,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@518,1,Et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@518,2,prodisset,prodeo,VERB
phi0972.phi001.perseus-lat1.xml@518,3,in,in,ADP
phi0972.phi001.perseus-lat1.xml@518,4,medium,medium,NOUN
phi0972.phi001.perseus-lat1.xml@518,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@518,6,nisi,nisi,SCONJ
phi0972.phi001.perseus-lat1.xml@518,7,Fortunata,Fortunata,PROPN
phi0972.phi001.perseus-lat1.xml@518,8,ad,ad,ADP
phi0972.phi001.perseus-lat1.xml@518,9,aurem,auris,NOUN
phi0972.phi001.perseus-lat1.xml@518,10,accessisset,accedo,VERB
phi0972.phi001.perseus-lat1.xml@518,11,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@520,1,Nihil,nihil,PRON
phi0972.phi001.perseus-lat1.xml@520,2,autem,autem,PART
phi0972.phi001.perseus-lat1.xml@520,3,tam,tam,ADV
phi0972.phi001.perseus-lat1.xml@520,4,inaequale,inaequalis,ADJ
phi0972.phi001.perseus-lat1.xml@520,5,erat,sum,AUX
phi0972.phi001.perseus-lat1.xml@520,6,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@522,1,Et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@522,2,plane,planus,ADV
phi0972.phi001.perseus-lat1.xml@522,3,interpellavit,interpello,VERB
phi0972.phi001.perseus-lat1.xml@522,4,saltationis,saltatio,NOUN
phi0972.phi001.perseus-lat1.xml@522,5,libidinem,libido,NOUN
phi0972.phi001.perseus-lat1.xml@522,6,actuarius,actuarius,NOUN
phi0972.phi001.perseus-lat1.xml@522,7,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@522,8,qui,qui,PRON
phi0972.phi001.perseus-lat1.xml@522,9,tanquam,tamquam,SCONJ
phi0972.phi001.perseus-lat1.xml@522,10,urbis,urbs,NOUN
phi0972.phi001.perseus-lat1.xml@522,11,acta,actum,NOUN
phi0972.phi001.perseus-lat1.xml@522,12,recitavit,recito,VERB
phi0972.phi001.perseus-lat1.xml@522,13,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@525,1,sublata,tollo,VERB
phi0972.phi001.perseus-lat1.xml@525,2,in,in,ADP
phi0972.phi001.perseus-lat1.xml@525,3,horreum,horreum,NOUN
phi0972.phi001.perseus-lat1.xml@525,4,ex,ex,ADP
phi0972.phi001.perseus-lat1.xml@525,5,area,area,NOUN
phi0972.phi001.perseus-lat1.xml@525,6,tritici,triticum,NOUN
phi0972.phi001.perseus-lat1.xml@525,7,millia,mille,NUM
phi0972.phi001.perseus-lat1.xml@525,8,modium,modius,NOUN
phi0972.phi001.perseus-lat1.xml@525,9,quingenta,quingenti,ADJ
phi0972.phi001.perseus-lat1.xml@525,10,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@526,1,boves,bos,NOUN
phi0972.phi001.perseus-lat1.xml@526,2,domiti,domo,VERB
phi0972.phi001.perseus-lat1.xml@526,3,quingenti,quingenti,ADJ
phi0972.phi001.perseus-lat1.xml@526,4,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@527,1,Eodem,idem,DET
phi0972.phi001.perseus-lat1.xml@527,2,die,dies,NOUN
phi0972.phi001.perseus-lat1.xml@527,3,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@529,1,Eodem,idem,DET
