"","Gloss","GlossID","WordID","Word","POS","Analysis","Lemma","Language","Glossing","GlossingID","Manuscript"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.52","horis","","dat.pl.","hora","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.53","in","ADP","","in","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.54","anno","NOUN","abl.sg.","annus","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.55","et","CCONJ","","et","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.57","et","CCONJ","","et","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.59","horae","","nom.pl.","hora","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.64","lunae","NOUN","gen.sg.","luna","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.65","contra","ADP","","contra","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.66","zodiacum","NOUN","acc.sg.","zodiacus","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02d01: quintas    'fifth'","BVi.02d01","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.0","quintas","NOUN","acc.pl.fem.","quinta","la","gl. quintanas","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_48a","BVi"
"","Ang.54b14e: .i. romulus    'i.e. Romulus'","Ang.54b14e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.0",".i.","","",".i.","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","Ang"
"","Ang.54b14e: .i. romulus    'i.e. Romulus'","Ang.54b14e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.1","romulus","PROPN","nom.sg.masc.","romulus","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","Ang"
"","BVi.02d11: romulus inregn um    'Romulus, in the kingdom'","BVi.02d11","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.0","romulus","PROPN","nom.sg.masc.","romulus","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","BVi"
"","BVi.02d11: romulus inregn um    'Romulus, in the kingdom'","BVi.02d11","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.1","in","ADP","","in","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","BVi"
"","BVi.02d11: romulus inregn um    'Romulus, in the kingdom'","BVi.02d11","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.2","regnum","NOUN","acc.sg.neut.","regnum","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","BVi"
"","BVi.02d15b: .i. mensibus    'i.e. months'","BVi.02d15b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.0",".i.","","",".i.","la","gl. singulis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61a","BVi"
"","BVi.02d15b: .i. mensibus    'i.e. months'","BVi.02d15b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.1","mensibus","NOUN","abl.pl.masc.","mensis","la","gl. singulis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61a","BVi"
"","Ang.54b17b: abstractos    'abstract'","Ang.54b17b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.0","abstractos","VERB","acc.pl.masc.participle.","abstraho","la","gl. sexShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61b","Ang"
"","BCr.29d36c: abstractos    'abstract'","BCr.29d36c","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.0","abstractos","VERB","acc.pl.masc.participle.","abstraho","la","gl. sexShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61b","BCr"
"","BVi.02d15a: abstractos    'abstract'","BVi.02d15a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.0","abstractos","VERB","acc.pl.masc.participle.","abstraho","la","gl. sexShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61b","BVi"
"","BVi.02d16: dies    'day'","BVi.02d16","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d16.0","dies","NOUN","nom.sg.masc.","dies","la","gl. singulos","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_62a","BVi"
"","BVi.02d22: .i. orco    'underworld'","BVi.02d22","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.0",".i.","","",".i.","la","gl. plautoni","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_68a","BVi"
"","BVi.02d22: .i. orco    'underworld'","BVi.02d22","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.1","orco","NOUN","nom.sg.masc.","orco","la","gl. plautoni","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_68a","BVi"
"","Ang.54b23c: .i. sacrificia    'sacrifices'","Ang.54b23c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.0",".i.","","",".i.","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Ang"
"","Ang.54b23c: .i. sacrificia    'sacrifices'","Ang.54b23c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.1","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Ang"
"","BCr.29d48a: .i.sacrificia    'sacrifices'","BCr.29d48a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.0",".i.","","",".i.","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","BCr"
"","BCr.29d48a: .i.sacrificia    'sacrifices'","BCr.29d48a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.1","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","BCr"
"","BVi.02d25: sacrificia    'sacrifices'","BVi.02d25","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d25.0","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","BVi"
"","Sg.66.01: i. sacrificia.    'sacrifices'","Sg.66.01","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.0","i.","","",".i.","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Sg"
"","Sg.66.01: i. sacrificia.    'sacrifices'","Sg.66.01","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.1","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Sg"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.0","idest","","",".i.","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.02","non","NOUN","","non","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.03","februaris","NOUN","nom.sg.masc.","februarius","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.04","ιπα","","","","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.05","παμti","","","","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.06","graece","ADV","","graece","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.07","hic","DET","nom.sg.masc.","hic","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.08","???","","","","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.09","est","VERB","3sg.pres.ind.act.","sum","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.10","obi","VERB","2sg.impv.","obeo","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.11","ad","ADP","","ad","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.12","eo","PRON","abl.sg.masc.","is","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.13","die","NOUN","abl.sg.masc.","dies","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.14","assumpsit","VERB","3sg.past.ind.act.","assumo","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.15","se","PRON","acc.sg.masc.","se","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.16","meo","DET","dat.sg, psor.masc.","meus","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.17","christum","PROPN","acc.sg.masc.","christus","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.18","in","ADP","","in","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.19","templo","NOUN","abl.sg.neut.","templum","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BVi.02d27.29: feil acos ac cartha intemplo    'the feast of her consecration in the temple'","BVi.02d27.29","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.3","in","ADP","","in","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BVi"
"","BVi.02d27.29: feil acos ac cartha intemplo    'the feast of her consecration in the temple'","BVi.02d27.29","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.4","templo","NOUN","abl.sg.neut.","templum","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BVi"
"","Ang.54b27b: candelas    'candles'","Ang.54b27b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b27b.0","candelas","NOUN","acc.pl.fem.","candela","la","gl. cereosShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_74a","Ang"
"","BVi.02d30: .i. lucernas    'lamps'","BVi.02d30","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.0",".i.","","",".i.","la","gl. cereosShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_74a","BVi"
"","BVi.02d30: .i. lucernas    'lamps'","BVi.02d30","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.1","lucernas","NOUN","acc.pl.fem.","lucerna","la","gl. cereosShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_74a","BVi"
"","BVi.02d31: inceteris    'among the rest'","BVi.02d31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.0","in","ADP","","in","la","gl. id ipsum eiusdem","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_76a","BVi"
"","BVi.02d31: inceteris    'among the rest'","BVi.02d31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.1","ceteris","DET","acc.pl.neut.","ceterus","la","gl. id ipsum eiusdem","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_76a","BVi"
"","Ang.54b34c: i. xxxi et xxuiiii.    'i.e. thirty-one and twenty-nine'","Ang.54b34c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.0","i.","","",".i.","la","gl. in mensibus singulisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_84a","Ang"
"","Ang.54b34c: i. xxxi et xxuiiii.    'i.e. thirty-one and twenty-nine'","Ang.54b34c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.2","et","CCONJ","","et","la","gl. in mensibus singulisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_84a","Ang"
"","BVi.03a04: circulum.    'orbit'","BVi.03a04","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a04.0","circulum","NOUN","acc.sg.masc.","circulus","la","gl. conficit deesse","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_92a","BVi"
"","BVi.03a05: dies    'day'","BVi.03a05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a05.0","dies","NOUN","nom.sg.masc.","dies","la","gl. et quadrantem","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_93a","BVi"
"","Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'","Ang.54abis06c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.0",".i.","","",".i.","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","Ang"
"","Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'","Ang.54abis06c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.1","fefellit","VERB","3sg.past.ind.act.","fallo","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","Ang"
"","Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'","Ang.54abis06c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.2","ordo","NOUN","nom.sg.masc.","ordo","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","Ang"
"","Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'","Ang.54abis06c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.3","grecorum","NOUN","gen.pl.masc.","graecus","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","Ang"
"","Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'","Ang.54abis06c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.4","romannorum","NOUN","gen.pl.masc.pos.","romanus","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","Ang"
"","BCr.30a24a: .i. fefellit    'i.e. it has escaped'","BCr.30a24a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.0",".i.","","",".i.","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","BCr"
"","BCr.30a24a: .i. fefellit    'i.e. it has escaped'","BCr.30a24a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.1","fefellit","VERB","3sg.past.ind.act.","fallo","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","BCr"
"","BVi.03a09a: fefellit    'it has escaped'","BVi.03a09a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09a.0","fefellit","VERB","3sg.past.ind.act.","fallo","la","gl. fugitShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a","BVi"
