sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.2,sequendum,sequor,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.2,sequendum,sequor,VERB,True
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.3,tamen,tamen,ADV,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.3,tamen,tamen,ADV,True
BVi.02a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a39.0,signum,signum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a39.0,signum,signum,NOUN,True
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.0,idest,idest,CCONJ,True
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.1,solis,sol,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.1,solis,sol,NOUN,True
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.2,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.2,et,et,CCONJ,True
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.3,lunae,luna,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.3,lunae,luna,NOUN,True
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.0,solis,sol,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.0,solis,sol,NOUN,True
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.1,et,et,CCONJ,True
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.2,lunae,luna,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.2,lunae,luna,NOUN,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.0,super,super,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.0,super,super,ADP,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.1,lunares,lunares,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.1,lunares,lunaris,ADJ,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.2,quia,quia,SCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.2,quia,quia,SCONJ,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.3,mene,nan,CCONJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.3,mene,menesis,NOUN,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.4,luna,luna,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.4,luna,luna,NOUN,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.5,interpretatur,interpretor,VERB,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.5,interpretatur,interpretor,VERB,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.6,et,et,CCONJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.6,et,et,CCONJ,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.7,epo,nan,CCONJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.7,epo,epo,VERB,True
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.8,super,super,ADP,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.8,super,super,ADP,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.0,idest,idest,CCONJ,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.1,super,super,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.1,super,super,ADP,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.2,lunares,lunares,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.2,lunares,lunaris,ADJ,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.3,quia,quia,SCONJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.3,quia,quia,SCONJ,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.4,mene,nan,CCONJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.4,mene,menesis,NOUN,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.5,luna,luna,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.5,luna,luna,NOUN,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.6,interpretatur,interpretor,VERB,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.6,interpretatur,interpretor,VERB,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.7,et,et,CCONJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.7,et,et,CCONJ,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.8,epo,nan,CCONJ,8,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.8,epo,epo,VERB,True
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.9,super,super,ADP,9,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.9,super,super,ADP,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.0,idest,idest,CCONJ,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.1,astrologis,astrologus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.1,astrologis,astrologus,NOUN,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.2,quamuis,quamuis,SCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.2,quamuis,quamuis,SCONJ,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.3,motauit,moto,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.3,motauit,moto,VERB,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.4,sensum,sensus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.4,sensum,sensus,NOUN,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.5,huius,hic,DET,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.5,huius,hic,DET,True
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.7,nobis,nos,PRON,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.6,nobis,nos,PRON,True
Sg.64.17,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.0,idest,idest,CCONJ,True
Sg.64.17,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.1,astrologis,astrologus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.1,astrologis,astrologus,NOUN,True
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.0,idest,idest,CCONJ,True
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.1,ianuaris,ianuarius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.1,ianuaris,ianuaris,ADJ,True
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.2,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.2,et,et,CCONJ,True
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.3,februaris,februarius,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.3,februaris,februaris,ADJ,True
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.4,á,a,ADP,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.4,á,),X,True
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.5,numa,numa,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.5,numa,numa,PROPN,True
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.0,ianuaris,ianuarius,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.0,ianuaris,ianuaris,ADJ,True
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.1,et,et,CCONJ,True
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.2,februaris,februarius,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.2,februaris,februaris,ADJ,True
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.0,metitoris,metitor,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.0,metitoris,metitor,NOUN,True
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.1,imperii,imperium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.1,imperii,imperium,NOUN,True
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.2,non,non,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.2,non,non,PART,True
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.3,imperatoris,imperator,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.3,imperatoris,imperator,NOUN,True
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.0,ut,ut,SCONJ,True
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.1,iulius,iulius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.1,iulius,iulius,PROPN,True
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.2,uocaretur,uoco,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.2,uocaretur,uoco,VERB,True
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.0,idest,idest,CCONJ,True
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.1,qui,qui,PRON,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.1,qui,qui,PRON,True
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.2,dimicauit,dimico,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.2,dimicauit,dimico,VERB,True
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.3,contra,contra,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.3,contra,contra,ADP,True
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.4,augustum,augustus 2,PROPN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.4,augustum,augustus,NOUN,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.0,Et,et,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.0,Et,et,CCONJ,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.02,horis,hora,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.1,horis,horus,ADJ,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.03,lunaribus,lunaris,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.2,lunaribus,lunaris,ADJ,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.04,reliqua,reliquus,DET,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.3,reliqua,reliquus,ADJ,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.10,binís,binis,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.4,binís,binís,NOUN,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.11,diebus,dies,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.5,diebus,dies,NOUN,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.12,et,et,CCONJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.6,et,et,CCONJ,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.13,seniís,senex,ADJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.7,seniís,seniís,NOUN,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.14,horís,hora,NOUN,8,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.8,horís,hosco,VERB,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.15,ocus,et,CCONJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.9,ocus,ox,VERB,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.21,soli,sol,NOUN,10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.10,soli,solus,DET,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.26,luna,luna,NOUN,11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.11,luna,luna,NOUN,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.34,nisi,nisi,CCONJ,12,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.12,nisi,nisi,SCONJ,True
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.40,diebus,dies,NOUN,13,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.13,diebus,dies,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.0,Luna,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.0,Luna,luna,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.01,tridecima,tredecim,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.1,tridecima,tridecimus,ADJ,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.03,reliqua,reliquus,DET,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.2,reliqua,reliquus,ADJ,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.10b,hore,hora,CCONJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.3,hore,hos,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.40,dies,dies,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.4,dies,dies,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.52,horis,hora,CCONJ,5,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.5,horis,horus,ADJ,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.53,in,in,ADP,6,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.6,in,in,ADP,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.54,anno,annus,NOUN,7,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.7,anno,annus,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.55,et,et,CCONJ,8,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.8,et,et,CCONJ,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.57,et,et,CCONJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.9,et,et,CCONJ,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.59,horae,hora,CCONJ,10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.10,horae,hora,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.64,lunae,luna,NOUN,11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.11,lunae,luna,NOUN,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.65,contra,contra,ADP,12,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.12,contra,contra,ADP,True
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.66,zodiacum,zodiacus,NOUN,13,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.13,zodiacum,zodia,NOUN,True
BVi.02d01,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.0,quintas,quinta,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.0,quintas,quintas,NOUN,True
Ang.54b14e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.0,idest,idest,CCONJ,True
Ang.54b14e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.1,romulus,romulus,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.1,romulus,romulus,NOUN,True
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.0,romulus,romulus,PROPN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.0,romulus,romulus,NOUN,True
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.1,in,in,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.1,in,in,ADP,True
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.2,regnum,regnum,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.2,regnum,regnum,NOUN,True
BVi.02d15b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.0,idest,idest,CCONJ,True
BVi.02d15b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.1,mensibus,mensis,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.1,mensibus,mensus,NOUN,True
Ang.54b17b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.0,abstractos,abstraho,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.0,abstractos,abstraho,VERB,True
BCr.29d36c,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.0,abstractos,abstraho,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.0,abstractos,abstraho,VERB,True
BVi.02d15a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.0,abstractos,abstraho,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.0,abstractos,abstraho,VERB,True
BVi.02d16,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d16.0,dies,dies,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d16.0,dies,dies,NOUN,True
BVi.02d22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.0,idest,idest,CCONJ,True
BVi.02d22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.1,orco,orco,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.1,orco,orco,NOUN,True
Ang.54b23c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.0,idest,idest,CCONJ,True
Ang.54b23c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.1,sacrificia,sacrificium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.1,sacrificia,sacrificium,NOUN,True
BCr.29d48a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.0,idest,idest,CCONJ,True
BCr.29d48a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.1,sacrificia,sacrificium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.1,sacrificia,sacrificium,NOUN,True
BVi.02d25,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d25.0,sacrificia,sacrificium,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d25.0,sacrificia,sacrificium,NOUN,True
Sg.66.01,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.0,idest,idest,CCONJ,True
Sg.66.01,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.1,sacrificia,sacrificium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.1,sacrificia,sacrificium,NOUN,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.0,idest,idest,CCONJ,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.02,non,non,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.1,non,non,PART,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.03,februaris,februarius,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.2,februaris,februaris,ADJ,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.04,ιπα,nan,CCONJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.3,ιπα,ιπo,VERB,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.05,παμti,nan,CCONJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.4,παμti,παμtus,NOUN,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.06,graece,graece,ADV,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.5,graece,graece,PROPN,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.07,hic,hic,DET,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.6,hic,hic,DET,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.08,?,nan,CCONJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.7,?,?,PUNCT,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.09,est,sum,VERB,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.8,est,sum,AUX,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.10,obi,obeo,VERB,9,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.9,obi,obus,NOUN,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.11,ad,ad,ADP,10,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.10,ad,ad,ADP,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.12,eo,is,PRON,11,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.11,eo,is,PRON,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.13,die,dies,NOUN,12,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.12,die,dies,NOUN,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.14,assumpsit,assumo,VERB,13,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.13,assumpsit,assumo,VERB,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.15,se,se,PRON,14,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.14,se,sui,PRON,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.16,meo,meus,DET,15,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.15,meo,meus,DET,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.17,christum,christus,PROPN,16,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.16,christum,christus,ADJ,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.18,in,in,ADP,17,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.17,in,in,ADP,True
BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.19,templo,templum,NOUN,18,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.18,templo,templum,NOUN,True
BVi.02d27.29,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.3,in,in,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.0,in,in,ADP,True
