sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match,pos_match?,lemma_match?,lemma_sim?
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.3,unus,unus,NUM,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.5,unus,unus,NUM,True,True,True,1.0
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.4,deest,desum,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.6,deest,desum,VERB,True,True,True,1.0
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.5,de,de,ADP,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.7,de,de,ADP,True,True,True,1.0
Ang.53b01a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.6,l,(roman numerals),NUM,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b01a.8,l,l,NOUN,True,False,False,0.11764705882352941
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.3,idest,idest,ADV,True,False,True,1.0
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.1,unus,unus,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.4,unus,unus,NUM,True,True,True,1.0
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.2,deest,desum,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.5,deest,desum,VERB,True,True,True,1.0
BVi.02a19,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.4,de,de,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a19.6,de,de,ADP,True,True,True,1.0
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.0,in,in,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.3,in,in,ADP,True,True,True,1.0
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.1,quo,qui,PRON,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.4,quo,qui,PRON,True,True,True,1.0
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.2,fuit,sum,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.5,fuit,sum,VERB,True,True,True,1.0
BCr.29b04,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.3,noe,noe,PROPN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29b04.6,noe,noe,PROPN,True,True,True,1.0
BVi.02a28.19a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.3,idest,idest,ADV,True,False,True,1.0
BVi.02a28.19a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.1,noe,noe,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a28.19a.4,noe,noe,PROPN,True,True,True,1.0
BVi.02a30a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30a.0,et,et,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30a.3,et,et,CCONJ,True,True,True,1.0
BVi.02a30.20b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30.20b.18a.1,nonus,nonus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a30.20b.3,nonus,nonus,NOUN,True,True,True,1.0
Ang.53b08b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b08b.0,luna,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b08b.3,luna,luna,NOUN,True,True,True,1.0
BVi.02a31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a31.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a31.3,idest,idest,ADV,True,False,True,1.0
BVi.02a31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a31.1,luna,luna,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a31.4,luna,luna,NOUN,True,True,True,1.0
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.0,ad,ad,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.3,ad,ad,ADP,True,True,True,1.0
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.1,solem,sol,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.4,solem,sol,NOUN,True,True,True,1.0
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.2,sequendum,sequor,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.5,sequendum,sequor,VERB,True,True,True,1.0
Ang.53b11a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.3,tamen,tamen,ADV,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b11a.6,tamen,tamen,ADV,True,True,True,1.0
BVi.02a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a39.0,signum,signum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02a39.3,signum,signum,NOUN,True,True,True,1.0
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.3,idest,idest,ADV,True,False,True,1.0
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.1,solis,sol,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.4,solis,sol,NOUN,True,True,True,1.0
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.2,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.5,et,et,CCONJ,True,True,True,1.0
Ang.53b21,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.3,lunae,luna,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.53b21.6,lunae,luna,NOUN,True,True,True,1.0
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.0,solis,sol,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.3,solis,solus,NOUN,True,True,False,0.75
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.4,et,et,CCONJ,True,True,True,1.0
BVi.02b07,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.2,lunae,luna,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02b07.5,lunae,luna,NOUN,True,True,True,1.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.0,super,super,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.3,super,super,ADP,True,True,True,1.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.1,lunares,lunares,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.4,lunares,lunas,NOUN,True,False,False,0.8333333333333334
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.2,quia,quia,SCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.5,quia,quia,SCONJ,True,True,True,1.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.3,mene,nan,nan,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.6,mene,menis,ADV,True,False,False,0.25
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.4,luna,luna,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.7,luna,luna,NOUN,True,True,True,1.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.5,interpretatur,interpretor,VERB,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.8,interpretatur,interpretor,VERB,True,True,True,1.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.6,et,et,CCONJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.9,et,et,CCONJ,True,True,True,1.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.7,epo,nan,nan,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.10,epo,epo,NOUN,True,False,False,0.0
BCr.29c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.8,super,super,ADP,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c01.11,super,super,ADP,True,True,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.3,idest,idest,ADV,True,False,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.1,super,super,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.4,super,super,ADP,True,True,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.2,lunares,lunares,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.5,lunares,lunas,NOUN,True,False,False,0.8333333333333334
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.3,quia,quia,SCONJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.6,quia,quia,SCONJ,True,True,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.4,mene,nan,nan,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.7,mene,menis,ADV,True,False,False,0.25
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.5,luna,luna,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.8,luna,luna,NOUN,True,True,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.6,interpretatur,interpretor,VERB,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.9,interpretatur,interpretor,VERB,True,True,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.7,et,et,CCONJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.10,et,et,CCONJ,True,True,True,1.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.8,epo,nan,nan,8,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.11,epo,epo,NOUN,True,False,False,0.0
Sg.63.21,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.9,super,super,ADP,9,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.63.21.12,super,super,ADP,True,True,True,1.0
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.3,idest,idest,ADV,True,False,True,1.0
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.1,astrologis,astrologus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.4,astrologis,astrologus,VERB,True,False,True,1.0
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.2,quamuis,quamuis,SCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.5,quamuis,quamui,PRON,True,False,False,0.9230769230769231
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.3,motauit,moto,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.6,motauit,motauo,VERB,True,True,False,0.8
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.4,sensum,sensus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.7,sensum,sensus,NOUN,True,True,True,1.0
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.5,huius,hic,DET,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.8,huius,hic,PRON,True,False,True,1.0
BCr.29c41,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.7,nobis,nos,PRON,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29c41.9,nobis,nos,PRON,True,True,True,1.0
Sg.64.17,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.3,idest,idest,ADV,True,False,True,1.0
Sg.64.17,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.1,astrologis,astrologus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.64.17.4,astrologis,astrologus,ADV,True,False,True,1.0
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.3,idest,idest,ADV,True,False,True,1.0
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.1,ianuaris,ianuarius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.4,ianuaris,ianuare,ADJ,True,False,False,0.75
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.2,et,et,CCONJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.5,et,et,CCONJ,True,True,True,1.0
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.3,februaris,februarius,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.6,februaris,februare,ADJ,True,False,False,0.7777777777777778
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.4,á,a,ADP,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.7,á,á,NOUN,True,False,False,0.0
Ang.54a33c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.5,numa,numa,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54a33c.8,numa,numa,NOUN,True,True,True,1.0
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.0,ianuaris,ianuarius,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.3,ianuaris,ianuare,ADJ,True,False,False,0.75
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.1,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.4,et,et,CCONJ,True,True,True,1.0
BVi.02c28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.2,februaris,februarius,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c28.5,februaris,februare,ADJ,True,False,False,0.7777777777777778
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.0,metitoris,metitor,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.3,metitoris,metitor,NOUN,True,True,True,1.0
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.1,imperii,imperium,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.4,imperii,imperium,PROPN,True,False,True,1.0
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.2,non,non,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.5,non,non,ADV,True,False,True,1.0
BVi.02c29a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.3,imperatoris,imperator,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29a.6,imperatoris,imperator,NOUN,True,True,True,1.0
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.3,ut,ut,SCONJ,True,True,True,1.0
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.1,iulius,iulius,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.4,iulius,iuliter,ADV,True,False,False,0.6153846153846154
BVi.02c29b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.2,uocaretur,uoco,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29b.5,uocaretur,uocaro,VERB,True,True,False,0.8
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.3,idest,idest,ADV,True,False,True,1.0
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.1,qui,qui,PRON,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.4,qui,qui,PRON,True,True,True,1.0
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.2,dimicauit,dimico,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.5,dimicauit,dimicauo,VERB,True,True,False,0.8571428571428571
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.3,contra,contra,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.6,contra,contra,ADP,True,True,True,1.0
BVi.02c29c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.4,augustum,augustus 2,PROPN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02c29c.7,augustum,augustus,ADJ,True,False,False,0.8888888888888888
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.0,et,et,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.3,et,et,CCONJ,True,True,True,1.0
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.02,horis,hora,nan,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.4,horis,hus,NOUN,True,False,False,0.2857142857142857
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.03,lunaribus,lunaris,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.5,lunaribus,lunar,NOUN,True,False,False,0.8333333333333334
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.04,reliqua,reliquus,DET,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.6,reliqua,reliquis,ADJ,True,False,False,0.875
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.10,binís,binis,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.7,binís,binís,ADJ,True,True,False,0.8
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.11,diebus,dies,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.8,diebus,dies,NOUN,True,True,True,1.0
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.12,et,et,CCONJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.9,et,et,CCONJ,True,True,True,1.0
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.13,seniís,senex,ADJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.10,seniís,seniís,ADJ,True,True,False,0.5454545454545454
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.14,horís,hora,NOUN,8,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.11,horís,horís,NOUN,True,True,False,0.6666666666666666
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.15,ocus,et,CCONJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.12,ocus,ocus,ADV,True,False,False,0.0
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.21,soli,sol,NOUN,10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.13,soli,solus,ADJ,True,False,False,0.75
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.26,luna,luna,NOUN,11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.14,luna,luna,NOUN,True,True,True,1.0
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.34,nisi,nisi,CCONJ,12,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.15,nisi,nisi,SCONJ,True,False,True,1.0
BVi.02cd01.21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.40,diebus,dies,NOUN,13,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd01.21.16,diebus,dies,NOUN,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.0,luna,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.3,luna,luna,NOUN,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.01,tridecima,tredecim,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.4,tridecima,tridecimus,ADJ,True,False,False,0.7777777777777778
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.03,reliqua,reliquus,DET,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.5,reliqua,reliquus,PRON,True,False,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.10b,hore,hora,nan,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.6,hore,hur,NOUN,True,False,False,0.5714285714285714
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.40,dies,dies,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.7,dies,dies,NOUN,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.52,horis,hora,nan,5,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.8,horis,hus,NOUN,True,False,False,0.2857142857142857
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.53,in,in,ADP,6,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.9,in,in,ADP,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.54,anno,annus,NOUN,7,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.10,anno,annus,NOUN,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.55,et,et,CCONJ,8,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.11,et,et,CCONJ,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.57,et,et,CCONJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.12,et,et,CCONJ,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.59,horae,hora,nan,10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.13,horae,hora,NOUN,True,False,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.64,lunae,luna,NOUN,11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.14,lunae,luna,NOUN,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.65,contra,contra,ADP,12,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.15,contra,contra,ADP,True,True,True,1.0
BVi.02cd02.23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.66,zodiacum,zodiacus,NOUN,13,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.16,zodiacum,zodiacus,NOUN,True,True,True,1.0
BVi.02d01,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.0,quintas,quinta,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.3,quintas,quintas,NOUN,True,True,False,0.9230769230769231
Ang.54b14e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.3,idest,idest,ADV,True,False,True,1.0
Ang.54b14e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.1,romulus,romulus,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.4,romulus,romulus,NOUN,True,False,True,1.0
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.0,romulus,romulus,PROPN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.3,romulus,romulus,NOUN,True,False,True,1.0
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.1,in,in,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.4,in,in,ADP,True,True,True,1.0
BVi.02d11,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.2,regnum,regnum,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.5,regnum,regnum,NOUN,True,True,True,1.0
BVi.02d15b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.3,idest,idest,ADV,True,False,True,1.0
BVi.02d15b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.1,mensibus,mensis,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.4,mensibus,mens,NOUN,True,True,False,0.8
Ang.54b17b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.0,abstractos,abstraho,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.3,abstractos,abstractus,NOUN,True,False,False,0.6666666666666666
BCr.29d36c,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.0,abstractos,abstraho,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.3,abstractos,abstractus,NOUN,True,False,False,0.6666666666666666
BVi.02d15a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.0,abstractos,abstraho,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.3,abstractos,abstractus,NOUN,True,False,False,0.6666666666666666
