"","Gloss","GlossID","WordID","Word","POS","Analysis","Lemma","Language","Glossing","GlossingID","Manuscript"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.59","horae","","nom.pl.","hora","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.60a","testat","VERB","3pl.pres.ind.","do·esta","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.60b","de","ADP","3sg.masc./neut.","di","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.61a","co","SCONJ","","co 4","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.61b","mbath","VERB","3sg.past.subj.","is 1","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.62","cholon","ADJ","nom.sg.masc.","comlán","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.63","rith","NOUN","nom.sg.","riuth","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.64","lunae","NOUN","gen.sg.","luna","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.65","contra","ADP","","contra","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.66","zodiacum","NOUN","acc.sg.","zodiacus","la","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.67","iss","VERB","3sg.pres.ind.","is 1","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.68","ed","PRON","nom.sg.neut.","3sg.neut.indp.pron.","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02cd02.23: Luna tridecima reliqua .i.ind dala ocus inna .iiii. hore dochaithi fri arrachtin gréne iarthimchul ndí indrindi dogres it hé immefolngat escidi ocus dano fris inda mí deacc escaidi ocus dano fridamí deac grene: xxui dies dí cocenn damí deacc din diblaib ocus iiii horis inanno et laithe et uiii horae testat de combath cholon rith lunae contra zodiacum :- issed immefolngi    'Month thirteen etc., i.e. the two days and the four hours that it always spends to overtake the sun after its circuit of the Zodiac, those are what constitute its thirteenth circuit over the twelve lunar months, and moreover against the twelve lunar months and also against twelve solar months. Twenty-six days, therefore, to the end of the twelve (lunar) months, it is this that consists of the two days and four hours in the year; and a day and eight hours are lacking from it, so that the moon's run against the Zodiac may be complete.'","BVi.02cd02.23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02cd02.23.69","immefolngi","VERB","3sg.pres.ind.","imm·folngai","sga","gl. Show Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_47","BVi"
"","BVi.02d01: quintas    'fifth'","BVi.02d01","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d01.0","quintas","NOUN","acc.pl.fem.","quinta","la","gl. quintanas","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_321_48a","BVi"
"","Ang.54b10c: ccclxu.    'three hundred sixty-five'","Ang.54b10c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b10c.0","ccclxu","NUM","","(Roman numerals)","Numeral","gl. solis cursuiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_52a","Ang"
"","BVi.02d05: ccclxu    'three hundred sixty-five'","BVi.02d05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d05.0","ccclxu","NUM","","(Roman numerals)","Numeral","gl. solis cursuiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_52a","BVi"
"","Ang.54b10d: cccliiii.    'three hundred fifty-four'","Ang.54b10d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b10d.0","cccliiii","NUM","","(Roman numerals)","Numeral","gl. rationibus lunaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_52b","Ang"
"","BVi.02d06: cccl iiii    'three hundred fifty-four'","BVi.02d06","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d06.0","cccliiii","NUM","","(Roman numerals)","Numeral","gl. rationibus lunaeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_52b","BVi"
"","BVi.02d09.28: ammar    'like, as'","BVi.02d09.28","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d09.28.0","ammar","CCONJ","","immar","sga","gl. tantum","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_54a","BVi"
"","Ang.54b14e: .i. romulus    'i.e. Romulus'","Ang.54b14e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.0",".i.","","",".i.","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","Ang"
"","Ang.54b14e: .i. romulus    'i.e. Romulus'","Ang.54b14e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b14e.1","romulus","PROPN","nom.sg.masc.","romulus","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","Ang"
"","BVi.02d11: romulus inregn um    'Romulus, in the kingdom'","BVi.02d11","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.0","romulus","PROPN","nom.sg.masc.","romulus","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","BVi"
"","BVi.02d11: romulus inregn um    'Romulus, in the kingdom'","BVi.02d11","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.1","in","ADP","","in","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","BVi"
"","BVi.02d11: romulus inregn um    'Romulus, in the kingdom'","BVi.02d11","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d11.2","regnum","NOUN","acc.sg.neut.","regnum","la","gl. sed secutus numa lShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_57a","BVi"
"","BVi.02d15b: .i. mensibus    'i.e. months'","BVi.02d15b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.0",".i.","","",".i.","la","gl. singulis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61a","BVi"
"","BVi.02d15b: .i. mensibus    'i.e. months'","BVi.02d15b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15b.1","mensibus","NOUN","abl.pl.masc.","mensis","la","gl. singulis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61a","BVi"
"","Ang.54b17b: abstractos    'abstract'","Ang.54b17b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b17b.0","abstractos","VERB","acc.pl.masc.participle.","abstraho","la","gl. sexShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61b","Ang"
"","BCr.29d36c: abstractos    'abstract'","BCr.29d36c","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d36c.0","abstractos","VERB","acc.pl.masc.participle.","abstraho","la","gl. sexShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61b","BCr"
"","BVi.02d15a: abstractos    'abstract'","BVi.02d15a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d15a.0","abstractos","VERB","acc.pl.masc.participle.","abstraho","la","gl. sexShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_61b","BVi"
"","BVi.02d16: dies    'day'","BVi.02d16","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d16.0","dies","NOUN","nom.sg.masc.","dies","la","gl. singulos","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_62a","BVi"
"","BVi.02d22: .i. orco    'underworld'","BVi.02d22","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.0",".i.","","",".i.","la","gl. plautoni","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_68a","BVi"
"","BVi.02d22: .i. orco    'underworld'","BVi.02d22","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d22.1","orco","NOUN","nom.sg.masc.","orco","la","gl. plautoni","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_322_68a","BVi"
"","Ang.54b23c: .i. sacrificia    'sacrifices'","Ang.54b23c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.0",".i.","","",".i.","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Ang"
"","Ang.54b23c: .i. sacrificia    'sacrifices'","Ang.54b23c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b23c.1","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Ang"
"","BCr.29d48a: .i.sacrificia    'sacrifices'","BCr.29d48a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.0",".i.","","",".i.","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","BCr"
"","BCr.29d48a: .i.sacrificia    'sacrifices'","BCr.29d48a","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d48a.1","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","BCr"
"","BVi.02d25: sacrificia    'sacrifices'","BVi.02d25","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d25.0","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","BVi"
"","Sg.66.01: i. sacrificia.    'sacrifices'","Sg.66.01","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.0","i.","","",".i.","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Sg"
"","Sg.66.01: i. sacrificia.    'sacrifices'","Sg.66.01","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.01.1","sacrificia","NOUN","nom.pl.neut.","sacrificium","la","gl. iustaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_69a","Sg"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.0","idest","","",".i.","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.01","iiii","","","","Numeral","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.02","non","NOUN","","non","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.03","februaris","NOUN","nom.sg.masc.","februarius","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.04","ιπα","","","","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.05","παμti","","","","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.06","graece","ADV","","graece","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.07","hic","DET","nom.sg.masc.","hic","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.08","???","","","","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.09","est","VERB","3sg.pres.ind.act.","sum","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.10","obi","VERB","2sg.impv.","obeo","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.11","ad","ADP","","ad","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.12","eo","PRON","abl.sg.masc.","is","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.13","die","NOUN","abl.sg.masc.","dies","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.14","assumpsit","VERB","3sg.past.ind.act.","assumo","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.15","se","PRON","acc.sg.masc.","se","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.16","meo","DET","dat.sg, psor.masc.","meus","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.17","christum","PROPN","acc.sg.masc.","christus","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.18","in","ADP","","in","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
"","BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    ''","BCr.29d50","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.19","templo","NOUN","abl.sg.neut.","templum","la","gl. sanctae mariae plebs uniuersaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a","BCr"
